id,orig_correct,para_correct,idiom_correct,x,gold_answer
high_school_statistics/610,False,False,False,"Suppose 4% of the population have a certain disease. A laboratory blood test gives a positive reading for 95% of people who have the disease and for 5% of people who do not have the disease. If a person tests positive, what is the probability the person has the disease?",0.442
high_school_psychology/573,True,True,True,Four-year-old Kate positions herself squarely in front of all the other kids to watch a magician. Piaget would attribute this to Kate's,egocentrism.
high_school_microeconomics/505,True,True,True,"If a firm decreases its prices by 15 percent and its total revenue increases by 30 percent, which of the following is correct?",The price elasticity of demand is elastic.
computer_security/168,False,False,False,Statement 1| U2F is a stronger second factor than sending an SMS code to a user’s smartphone. Statement 2| An attacker that knows a user’s password can easily guess the U2F key to access the user’s account.,"True, False"
moral_disputes/881,True,True,True,"Which of the following best describes Gill's response to Kass's argument that the notion of being ""better off dead"" is incoherent?","Even if the notion is incoherent, there's nothing incoherent about preferring to be dead."
human_aging/666,True,True,False,When asked where they would like to live for the rest of their lives most older adults say that they would prefer,Staying in their own home
moral_disputes/901,False,False,False,"The ""double standard"" with which states and nonstate entities are judged, according to Andrew Valls, is that",state violence is more easily accepted than violence by nonstate entities.
professional_psychology/1400,True,True,True,"A research study is carried out to investigate the effects of four different psychological treatments designed to reduce test anxiety in college students. A significance treatment effect is noted, along with one significant second-order interaction effect. A member of the research team suggests thar the interactive effect not be reported since it is tangential to the main purpose of the study. This suggestion is","clearly unethical, since it conflicts with the psychologist’s responsibility to report: completely the results of research projects"
abstract_algebra/3,True,True,True,Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),4
nutrition/1047,True,False,True,Which of the mechanisms below can explain why high protein diets are optimal for weight loss and weight maintenance?,All of the options above
elementary_mathematics/256,False,False,False,A librarian receives two boxes of booksfor the library. The first box has 136 books. The second box has 58 fewer books than the first box. What is the total number of books the librarian receives?,214
astronomy/37,False,False,False,The International Space Station (ISS) circles the Earth approximately 410 km above the ground. Find the best estimate for the orbital speed of the ISS:,28000 km/h
computer_security/167,False,True,True,A hash function guarantees the integrity of a message. It guarantees that the message has not be,Changed
jurisprudence/710,False,False,False,Soft positivism accepts that the rule of recognition may include moral criteria.' Which proposition below is the most inconsistent with this description?,Judges lack strong discretion.
sociology/1477,True,True,True,"In Esping-Andersen's (1990) outline of three types of state welfare, the social democratic model involved:",universalistic benefits and public sector employment
professional_law/1184,True,False,False,"A state law requires any lawn mower sold in the state to meet a specified minimum level of fuel efficiency. A new federal statute requires all power equipment, including lawn mowers, to be labeled with energy efficiency stickers to permit purchasers to make informed choices when buying such equipment. The statute does not expressly preempt state law. Assume that no other federal statute or administrative regulation addresses the energy efficiency of power equipment. Which of the following is the best argument the state can make for the continued validity of its law?","The purpose of the law is consistent with the purpose of the federal statute, enforcement of the law would not interfere with the full execution of the statute, and there is no evidence that Congress intended to preclude the states from enacting supplemental laws on this subject."
